gene_names,CRISPRa_phenotype
PMEPA1,-0.048746489
PMF1,-0.033240897
PMF1-BGLAP,-0.035084689
PMFBP1,0.000932866
PML,0.004366582
PMM1,0.10793838
PMM2,-0.126457455
PMP2,-0.008702824
PMP22,-0.020700793
PMPCA,-0.014524719
PMPCB,0.023047831
PMS1,-0.024940929
PMS2,-0.03359381
PMVK,-0.014696108
PNCK,0.035793516
PNISR,0.019345779
PNKD,0.025204982
PNKP,0.026499681
PNLDC1,0.035155928
PNLIP,0.014363798
PNLIPRP1,0.043764158
PNLIPRP2,-0.077005352
PNLIPRP3,-0.032304378
PNMA1,0.014458706
PNMA2,0.057469582
PNMA3,0.147467515
PNMA5,0.032953582
PNMA6C,-0.083754635
PNMAL1,-0.005293955
PNMT,0.035477925
PNN,-0.011821198
PNO1,-0.003755552
PNP,0.029958886
PNPLA1,-0.015463239
PNPLA2,-0.020642075
PNPLA3,-0.00951892
PNPLA4,0.064213998
PNPLA5,0.027404103
PNPLA6,-0.026778006
PNPLA7,0.038312851
PNPLA8,-0.030397909
PNPO,-0.047996115
PNPT1,0.038409592
PNRC1,0.056440745
PNRC2,0.065237931
POC1A,-0.073687078
POC1B,0.064530146
POC1B-GALNT4,0.055100541
POC5,0.02836188
PODN,-0.090779136
PODNL1,0.022246977
PODXL,-0.017637516
PODXL2,-0.064499072
POFUT1,0.026726688
POFUT2,0.014552703
POGK,0.14801231
POGLUT1,0.023545577
POGZ,0.019884035
POLA1,0.014876303
POLA2,0.024193034
POLB,-0.007983393
POLD1,-0.00095122
POLD2,0.009362441
POLD3,-0.027795132
POLD4,-0.005124254
POLDIP2,-0.009305983
POLDIP3,0.017826237
POLE,-0.03481438
POLE2,-0.034817021
POLE3,0.026706758
POLE4,0.017058934
POLG,0.020553199
POLG2,0.041059662
POLH,0.011346821
POLI,0.077143647
POLK,-0.035339631
POLL,0.132312379
POLM,-0.06723203
POLN,0.004704577
POLQ,0.027619974
POLR1A,-0.016967692
POLR1B,0.014492039
POLR1C,0.051735137
POLR1D,0.020774602
POLR1E,-0.002873362
POLR2A,0.10912382
POLR2B,-0.014658516
POLR2C,0.01586173
POLR2D,0.018790917
POLR2E,-0.002459167
POLR2F,-0.030320913
POLR2G,0.118336062
POLR2H,0.169661996
POLR2I,-0.016357701
POLR2J,0.000353138
POLR2J2,-0.047000094
POLR2J3,0.012287788
POLR2K,0.033891597
POLR2L,-0.0015396
POLR3A,-0.011877993
POLR3B,-0.018935856
POLR3C,-0.053240926
POLR3D,0.02971633
POLR3E,-0.026441992
POLR3F,-0.006877419
POLR3G,0.062701222
POLR3GL,0.039890206
POLR3H,0.037792501
POLR3K,-0.04542579
POLRMT,-0.010756728
POM121,0.026675131
POM121C,0.076533029
POMC,0.002729555
POMGNT1,0.05026842
POMGNT2,-0.046427939
POMK,0.083488618
POMP,0.064931589
POMT1,0.039137074
POMT2,0.01648551
POMZP3,-0.016530859
PON1,0.02448186
PON2,0.006875048
PON3,0.018341886
POP1,0.076111965
POP4,0.019168436
POP5,-0.107844672
POP7,0.017095525
POPDC2,-0.051859938
POPDC3,0.039983907
POR,-0.043527788
PORCN,-0.042941297
POSTN,0.032291123
POT1,0.053077646
POTED,0.052012757
POTEE,0.095860459
POTEF,0.142785901
POU1F1,0.006759254
POU2AF1,0.023820408
POU2F1,0.060245383
POU2F2,-0.031022061
POU2F3,-0.02075679
POU3F1,-0.002437878
POU3F2,-0.217522806
POU3F3,0.026825007
POU3F4,0.013013724
POU4F1,-0.029464361
POU4F2,0.099229825
POU4F3,0.101665387
POU5F1,-0.023818081
POU5F1B,-0.026245653
POU5F2,-0.001443153
POU6F1,-0.059615414
POU6F2,0.009797442
PP2D1,0.04668765
PPA1,0.025509746
PPA2,0.014678909
PPAN,0.062604122
PPAN-P2RY11,-0.042439374
PPAP2A,-0.138937777
PPAP2B,-0.031391873
PPAP2C,-0.065602849
PPAPDC1B,-0.025073725
PPAPDC2,0.038771177
PPAPDC3,0.021292465
PPARA,-0.06499073
PPARD,-0.025209202
PPARG,0.026334681
PPARGC1A,0.003523149
PPARGC1B,-0.016637835
PPAT,0.050053458
PPBP,0.026649724
PPCDC,-0.045406485
PPCS,-0.027646366
PPDPF,-0.020252621
PPEF1,-0.001861793
PPEF2,0.02473801
PPFIA1,-0.015823974
PPFIA2,0.036361455
PPFIA3,-0.006975994
PPFIA4,0.040759355
PPFIBP1,0.025234844
PPFIBP2,-0.057182635
PPHLN1,0.049899716
PPIA,-0.079489456
PPIAL4A,-0.087569027
PPIAL4B,0.030270588
PPIAL4C,0.031111255
PPIAL4D,-0.061932513
PPIAL4E,0.008520996
PPIAL4F,0.020573812
PPIAL4G,-0.054369193
PPIB,-0.025504679
PPIC,-0.012925097
PPID,-0.008196918
PPIE,-0.08600656
PPIF,-0.01708319
PPIG,0.023477574
PPIH,0.011578176
PPIL1,0.03985657
PPIL2,-0.105654416
PPIL3,0.007794158
PPIL4,-0.052495965
PPIL6,0.021059207
PPIP5K1,0.037469524
PPIP5K2,0.000501716
PPL,0.01497709
PPM1A,-0.066957202
PPM1B,0.032593997
PPM1D,-0.088432479
PPM1E,0.01065676
PPM1F,0.064283187
PPM1G,0.011080239
PPM1H,0.027821155
PPM1J,0.048103738
PPM1K,0.019505352
PPM1L,0.034150971
PPM1M,0.061583258
PPM1N,-0.030453188
PPME1,0.00191594
PPOX,0.052356243
PPP1CA,0.062203738
PPP1CB,-0.095021416
PPP1CC,0.017118561
PPP1R10,-0.013043499
PPP1R11,0.028304148
PPP1R12A,0.03057731
PPP1R12B,0.024854543
PPP1R12C,0.082465001
PPP1R13B,-0.029955077
PPP1R13L,0.03189814
PPP1R14A,0.017452028
PPP1R14B,0.046974091
PPP1R14C,0.005870803
PPP1R14D,-0.03413061
PPP1R15A,0.007657938
PPP1R15B,0.064523583
PPP1R16A,0.035259716
PPP1R16B,0.086520325
PPP1R17,0.041117161
PPP1R18,-0.118060851
PPP1R1A,0.011674833
PPP1R1B,0.042616752
PPP1R1C,-0.030854215
PPP1R2,-0.063540432
PPP1R26,-0.03034228
PPP1R27,-0.025801485
PPP1R32,0.025161462
PPP1R35,0.023990458
PPP1R36,0.012227456
PPP1R3A,0.027040434
PPP1R3B,0.391777958
PPP1R3C,0.07199714
PPP1R3D,0.022905053
PPP1R3F,0.021330361
PPP1R3G,-0.002451577
PPP1R42,0.015511294
PPP1R7,0.06279723
PPP1R8,0.053623202
PPP1R9A,0.070939906
PPP1R9B,-0.007930985
PPP2CA,0.004686232
PPP2CB,0.00652346
PPP2R1A,-0.049484297
PPP2R1B,0.012352651
PPP2R2A,0.020511543
PPP2R2B,0.02806517
PPP2R2C,-0.070070457
PPP2R2D,0.034263639
PPP2R3A,0.101999037
PPP2R3B,-0.046522544
PPP2R3C,-0.056536877
PPP2R4,0.0007964
PPP2R5A,0.077855457
PPP2R5B,-0.02129364
PPP2R5C,-0.003449037
PPP2R5D,0.107868754
PPP2R5E,0.116420432
PPP3CA,0.064569516
PPP3CB,0.011586044
PPP3CC,-0.029683035
PPP3R1,-0.028199871
PPP3R2,0.011449118
PPP4C,-0.009002212
PPP4R1,-0.044471142
PPP4R2,0.03383652
PPP4R4,0.050309838
PPP5C,-0.050169035
PPP5D1,-0.004813241
PPP6C,0.025969643
PPP6R1,0.031729062
PPP6R2,0.06053814
PPP6R3,-0.018379222
PPRC1,0.077408803
PPT1,-0.015727315
PPT2,0.030867676
PPTC7,0.027646913
PPWD1,-0.013789046
PPY,-0.021340056
PQBP1,0.076658497
PQLC1,0.035445344
PQLC2,0.050652464
PQLC3,0.077194728
PRADC1,0.024812928
PRAF2,0.019174679
PRAM1,0.100951691
PRAME,0.102785433
PRB3,0.035369835
PRB4,0.010866994
PRC1,0.094798018
PRCC,0.042819413
PRCP,0.031676719
PRDM1,0.203172586
PRDM10,0.015085466
PRDM12,-0.063652609
PRDM13,0.031729683
PRDM14,0.050594267
PRDM15,0.115414275
PRDM16,-0.005400764
PRDM2,0.008355531
PRDM4,-0.038018479
PRDM5,-0.023924928
PRDM6,0.140605938
PRDM7,-0.034918321
PRDM8,-0.016878792
PRDM9,0.088202956
PRDX1,0.011913109
PRDX2,-0.020108003
PRDX3,-0.06958893
PRDX4,-0.000784444
PRDX5,0.040443496
PRDX6,0.045567267
PREB,-0.034649794
PRELID1,0.053267568
PRELID2,0.00315474
PRELP,0.024909231
PREP,0.095671638
PREPL,0.061751086
PREX1,-0.0716066
PREX2,-0.016957423
PRF1,0.013771904
PRG2,0.036253369
PRG3,-0.018895468
PRH1,-0.025562424
PRICKLE1,0.046553602
PRICKLE3,-0.024068842
PRICKLE4,0.008706477
PRIM1,-0.030833103
PRIM2,0.012156922
PRIMPOL,-0.11408072
PRKAA1,-0.076423441
PRKAA2,0.067985066
PRKAB1,-0.006522882
PRKAB2,0.049582415
PRKACA,-0.007320088
PRKACB,0.032798845
PRKACG,0.053464995
PRKAG1,0.006264586
PRKAG2,-0.017980535
PRKAG3,0.001846344
PRKAR1A,0.033298252
PRKAR1B,-0.045819236
PRKAR2A,0.007930808
PRKAR2B,0.050407704
PRKCA,0.040015105
PRKCB,-0.069969407
PRKCD,0.046367396
PRKCDBP,0.011539636
PRKCE,0.016013301
PRKCG,0.04835095
PRKCH,-0.033529633
PRKCI,0.068542988
PRKCQ,-0.029352684
PRKCSH,0.037857188
PRKCZ,-0.036706128
PRKD1,0.040856454
PRKD2,0.059807625
PRKD3,0.059759249
PRKDC,-0.044774047
PRKG1,0.003010386
PRKG2,0.014890459
PRKRA,0.007061321
PRKRIP1,-0.023144751
PRKRIR,0.070089296
PRKX,-0.007966595
PRL,0.03210785
PRLR,-0.001741565
PRM2,-0.051664578
PRM3,-0.020769507
PRMT1,-0.076736584
PRMT10,0.008069154
PRMT2,0.046135913
PRMT3,0.05314856
PRMT5,-0.085751373
PRMT6,0.057816532
PRMT7,0.019272499
PRMT8,0.00764315
PRNP,-0.018391142
PROB1,0.018405262
PROC,0.005689336
PROCA1,-0.048748031
PROCR,0.032687333
PRODH,0.009257827
PRODH2,0.045012282
PROK2,-0.000974871
PROM1,0.032546277
PROP1,0.076464413
PROS1,0.011521575
PROSC,-0.027033124
PROSER1,-0.011255452
PROSER2,0.080835829
PROX1,0.086695939
PROX2,0.02770301
PROZ,0.057201875
PRPF18,-0.034902931
PRPF19,-0.013887793
PRPF3,0.0111119
PRPF31,0.060914252
PRPF38A,-0.00023537
PRPF38B,-0.037457981
PRPF39,-0.027217229
PRPF4,-0.019896418
PRPF40A,-0.051545248
PRPF40B,-0.020535599
PRPF4B,-0.041153547
PRPF6,0.031375669
PRPF8,0.046373784
PRPH,0.099194116
PRPS1,0.004740803
PRPS1L1,0.053827716
PRPS2,-0.005307808
PRPSAP1,-0.057752487
PRPSAP2,-0.120613955
PRR11,0.007448546
PRR12,-0.037651459
PRR13,-0.080964082
PRR14,0.063229291
PRR14L,-0.028932704
PRR16,0.027183804
PRR18,0.012933485
PRR19,-0.012437772
PRR22,0.007129769
PRR24,0.00875055
PRR3,-0.056767561
PRR4,0.060101697
PRR5,0.161312995
PRR5-ARHGAP8,0.046969378
PRR5L,-0.038684299
PRR7,-0.010329748
PRRC1,0.03803756
PRRC2A,-0.024205305
PRRC2B,0.068061017
PRRC2C,-0.067176284
PRRG1,-0.013738224
PRRG2,-0.051125961
PRRT1,-0.041702522
PRRT2,0.092748991
PRRT3,0.010780882
PRRT4,-0.020832856
PRRX1,0.002334734
PRRX2,-0.040948985
PRSS1,-0.093220982
PRSS12,0.054337883
PRSS16,0.099133449
PRSS2,-0.009407809
PRSS21,-0.09318664
PRSS22,-0.101739471
PRSS23,0.056067584
PRSS27,-0.053816145
PRSS3,-0.020512097
PRSS33,0.020070292
PRSS35,0.05891026
PRSS36,0.046032988
PRSS37,0.025364679
PRSS38,-0.035333314
PRSS42,-0.036420569
PRSS45,0.001118349
PRSS48,0.004940497
PRSS50,0.07189317
PRSS53,-0.048944361
PRSS54,-0.004002988
PRSS55,-0.02058693
PRSS56,0.021629955
PRSS57,0.01923082
PRSS58,0.018240289
PRSS8,0.020961469
PRTFDC1,0.096755684
PRTG,0.711621998
PRTN3,-0.004124584
PRUNE,-0.012190168
PRUNE2,-0.010072767
PRX,0.088167387
PRY2,0.01602743
PSAP,0.082470348
PSAT1,-0.031708226
PSCA,0.074567156
PSD,-0.032720137
PSD2,0.048508772
PSD3,0.081062482
PSD4,-0.146092859
PSEN1,-0.009838106
PSEN2,0.065822318
PSENEN,-0.014461962
PSG1,0.076451851
PSIP1,0.014207743
PSKH1,-0.013054375
PSKH2,0.023357151
PSMA1,0.068855633
PSMA2,-0.011749144
PSMA3,0.011475685
PSMA4,0.154900898
PSMA5,-0.024132959
PSMA6,0.007614258
PSMA7,0.003541439
PSMA8,0.019933048
PSMB1,-0.010101622
PSMB10,0.039996179
PSMB11,-0.049902461
PSMB2,-0.011364066
PSMB3,-0.039017093
PSMB4,-0.006688432
PSMB5,0.00221454
PSMB6,0.012051892
PSMB7,0.013120156
PSMB8,-0.020365146
PSMB9,-0.057714097
PSMC1,0.039337995
PSMC2,-0.033827893
PSMC3,-0.04060951
PSMC3IP,-0.04252097
PSMC4,0.027970432
PSMC5,0.038741165
PSMC6,0.08117934
PSMD1,0.089440796
PSMD10,-0.023352879
PSMD11,0.033200966
PSMD12,0.045086071
PSMD13,0.044625901
PSMD14,0.005815385
PSMD2,0.035298745
PSMD3,-0.014087716
PSMD4,0.013553214
PSMD5,0.017477989
PSMD6,0.026230441
PSMD7,-0.022595945
PSMD8,0.030223939
PSMD9,-0.071549673
PSME1,0.003959778
PSME2,0.066812988
PSME3,0.001856213
PSME4,-0.036421115
PSMF1,-0.015649863
PSMG1,0.012374627
PSMG2,0.019241828
PSMG3,0.133326364
PSMG4,0.009215771
PSPC1,0.032555877
PSPH,0.058561821
PSPN,0.020638489
PSRC1,0.056341778
PSTK,0.013336237
PSTPIP1,0.015330672
PSTPIP2,-0.025833673
PTAFR,0.064090345
PTAR1,0.022116842
PTBP1,0.145000897
PTBP2,-0.032336354
PTBP3,0.001551841
PTCD1,-0.008526319
PTCD2,-0.01921905
PTCD3,-0.072481243
PTCH1,-0.002839465
PTCH2,0.025369816
PTCHD2,0.036671977
PTCRA,0.043407668
PTDSS1,-0.02361424
PTDSS2,-0.059132269
PTEN,0.039426505
PTER,0.018970962
PTF1A,-0.009992154
PTGDR,-0.059245046
PTGDR2,-0.037322415
PTGDS,0.01263238
PTGER1,0.075961134
PTGER2,-0.012773691
PTGER3,0.019009689
PTGER4,0.08551802
PTGES,-0.005943764
PTGES2,0.131052557
PTGES3,0.062868256
PTGES3L-AARSD1,0.018519956
PTGFR,-0.093616535
PTGFRN,0.097017056
PTGIR,0.051027435
PTGIS,-0.021108499
PTGR1,0.062951314
PTGR2,-0.003231453
PTGS1,0.026503308
PTGS2,0.050414601
PTH,-0.015614241
PTH1R,0.048049309
PTH2R,-0.055769611
PTHLH,-0.08409295
PTK2,-0.097126095
PTK2B,-0.031009012
PTK6,-0.014517298
PTK7,-0.027129456
PTMA,-0.017022575
PTMS,0.004271995
PTN,0.038036859
PTOV1,0.080869818
PTP4A1,0.00989236
PTP4A2,-0.029510331
PTP4A3,0.079181502
PTPDC1,0.021249421
PTPLA,0.036730463
PTPLAD1,0.012987187
PTPLAD2,0.011311139
PTPLB,0.032756045
PTPMT1,0.015175883
PTPN1,0.134438276
PTPN11,-0.067428503
PTPN12,0.14473857
PTPN13,0.016505235
PTPN14,0.00661405
PTPN18,0.001583623
PTPN2,0.095930011
PTPN20A,-0.075769023
PTPN20B,-0.044179607
PTPN21,0.084869643
PTPN22,0.00470308
PTPN23,0.041445222
PTPN3,0.038322376
PTPN4,-0.019406453
PTPN5,-0.00695051
PTPN6,0.004548302
PTPN7,-0.020292797
PTPN9,0.123242885
PTPRA,0.051340276
PTPRB,0.009229886
PTPRC,0.093774022
PTPRCAP,-0.052307307
PTPRD,0.054311502
PTPRE,0.080304435
PTPRF,-0.034191917
PTPRG,-0.001641373
PTPRH,-0.005339371
PTPRJ,0.132835349
PTPRK,0.049467026
PTPRM,-0.018591182
PTPRN,0.048260208
PTPRN2,-0.022485536
PTPRO,0.131557978
PTPRQ,0.044925076
PTPRR,0.001445604
PTPRS,0.035261432
PTPRT,0.07222573
PTPRU,0.09611337
PTPRZ1,-0.01776917
PTRF,0.010030412
PTRH1,-0.059491132
PTRH2,-0.02840749
PTRHD1,0.019676493
PTS,0.047824433
PTTG1,-0.011971024
PTTG1IP,0.066575451
PTTG2,0.014429826
PTX3,0.011918037
PTX4,0.024645017
PUF60,-0.035935339
PUM1,0.002802044
PUM2,0.05745875
PURA,0.010779586
PURB,-0.057773983
PURG,-0.068476081
PUS1,0.048180652
PUS10,-0.061520369
PUS3,0.061470006
PUS7,-0.107259961
PUS7L,-0.015626565
PUSL1,-0.018176238
PVALB,0.012258266
PVR,0.064553808
PVRL1,0.041989725
PVRL2,-0.07942401
PVRL3,0.024765755
PWP1,-0.000367641
PWP2,-0.107988344
PWWP2A,0.015494177
PWWP2B,0.035352656
PXDC1,0.026547153
PXDN,-0.003173157
PXK,0.036834254
PXMP2,0.048626802
PXMP4,-0.044368061
PXN,0.059840649
PXT1,0.114937093
PYCARD,-0.079492491
PYCR1,-0.126187491
PYCR2,0.10363256
PYCRL,0.002210415
PYDC1,-0.021210901
PYGB,0.020133378
PYGL,0.015402881
PYGM,-0.007877047
PYGO1,-0.019829494
PYGO2,0.138874575
PYROXD1,0.011586076
PYROXD2,0.092148135
PYURF,0.016651635
PYY,0.09238234
PZP,0.115165531
QARS,0.03847807
QDPR,0.075002547
QKI,0.045476526
QPCT,-0.056411329
QPCTL,-0.205655103
QPRT,0.019519144
QRICH1,-0.030202431
QRICH2,0.01005078
QRSL1,-0.033332127
QSER1,0.054316599
QSOX1,-0.044678049
QSOX2,-0.090777471
QTRT1,-0.023415737
QTRTD1,-0.042505635
R3HCC1,-0.049586714
R3HCC1L,0.028024172
R3HDM1,0.054005388
R3HDM2,0.034893808
R3HDM4,0.017025999
RAB10,-0.016857598
RAB11A,0.003637371
RAB11B,-0.023841201
RAB11FIP1,-0.03405608
RAB11FIP2,-0.019836177
RAB11FIP3,-0.006909334
RAB11FIP4,-0.00773026
RAB11FIP5,0.038778032
RAB12,0.056088204
RAB13,0.058555885
RAB14,-0.039131929
RAB15,-0.008854452
RAB17,0.044025212
RAB18,0.074919543
RAB19,0.070583752
RAB1A,-0.010482854
RAB1B,-0.01331466
RAB20,-0.019403763
RAB21,-0.081159534
RAB22A,0.015090924
RAB23,0.101814886
RAB24,-0.012288467
RAB25,0.03136951
RAB26,-0.059771156
RAB27A,0.034927137
RAB27B,0.007573566
RAB28,-0.039377079
RAB2A,-0.057093935
RAB2B,-0.13775778
RAB30,-0.027841516
RAB31,-0.011158638
RAB32,0.102094189
RAB33A,-0.006194537
RAB33B,-0.049822758
RAB34,0.066886526
RAB35,-0.049636085
RAB36,-0.135715861
RAB37,0.053305374
RAB38,-0.01105073
RAB39A,0.020316785
RAB39B,0.080388074
RAB3A,-0.009669231
RAB3B,-0.014255916
RAB3C,-0.121641697
RAB3D,0.062667437
RAB3GAP1,0.057603027
RAB3GAP2,0.00989766
RAB3IL1,-0.006910842
RAB3IP,0.095636695
RAB40A,0.108451398
RAB40AL,0.02153638
RAB40B,0.004688769
RAB40C,-0.041256937
RAB41,0.035068739
RAB42,0.071229949
RAB43,0.156909405
RAB4A,0.071380601
RAB4B,-0.009999214
RAB5A,0.037447043
RAB5B,0.022190487
RAB5C,0.025252914
RAB6A,0.078897078
RAB6B,0.050404387
RAB6C,-0.000278197
RAB7A,0.012492841
RAB7L1,0.00601011
RAB8A,0.028862153
RAB8B,0.060721932
RAB9A,-0.0005856
RAB9B,0.015237687
RABAC1,-0.069514887
RABEP1,-0.036764928
RABEP2,-0.022512066
RABEPK,0.046020887
RABGAP1,-0.00478412
RABGAP1L,-0.071754511
RABGEF1,0.023851658
RABGGTA,-0.0507585
RABGGTB,-0.020764678
RABIF,-0.070721451
RABL2A,0.082305351
RABL2B,0.023583744
RABL3,-0.045378882
RABL5,0.014604198
RABL6,-0.031694759
RAC1,-0.005771311
RAC2,0.038937202
RAC3,0.005396131
RACGAP1,0.0152089
RAD1,-0.002497902
RAD17,-0.058232114
RAD18,-0.013992534
RAD21,-0.013176159
RAD21L1,-0.060202115
RAD23A,0.019215896
RAD23B,-0.042417005
RAD50,-0.012134005
RAD51,0.020074375
RAD51AP1,0.008532837
RAD51B,-0.011079554
RAD51C,-0.026232238
RAD51D,-0.020652399
RAD52,-0.003714174
RAD54B,0.066272668
RAD54L,0.097749561
RAD54L2,0.018040931
RAD9A,0.070160798
RAD9B,0.074069613
RADIL,0.011550855
RAE1,-0.085293171
RAF1,0.054814697
RAG1,0.118149399
RAG2,0.034929997
RAI1,-0.175205899
RAI14,-0.047543685
RAI2,-0.035696362
RALA,0.078668444
RALB,0.023917893
RALBP1,-0.025644392
RALGAPA1,0.020855252
RALGAPA2,-0.044323359
RALGAPB,-0.057833827
RALGDS,-0.016088285
RALGPS1,0.043052081
RALGPS2,0.014598925
RALY,0.025091711
RALYL,-0.014983667
RAMP1,0.027073764
RAMP2,-0.035179749
RAMP3,0.051760667
RAN,0.127163775
RANBP1,0.007207647
RANBP10,-0.022894446
RANBP17,0.052105947
RANBP2,-0.037686015
RANBP3,-0.084756806
RANBP3L,0.003037889
RANBP6,-0.003746043
RANBP9,-0.032808984
RANGAP1,-0.014008668
RANGRF,0.031232019
RAP1A,0.056979094
RAP1B,0.020100832
RAP1GAP,-0.106030518
RAP1GAP2,-0.005994908
RAP1GDS1,-0.020084949
RAP2A,0.058322385
RAP2B,0.052708281
RAP2C,-0.001799607
RAPGEF1,0.046480875
RAPGEF2,0.004558566
RAPGEF3,-0.017270863
RAPGEF4,0.039992443
RAPGEF5,-0.016883921
RAPGEF6,-0.057029651
RAPGEFL1,0.132648347
RAPH1,-0.026694829
RAPSN,-0.000463007
RARA,-0.06298189
RARB,0.000741464
RARG,0.114514148
RARRES1,-0.02825452
RARRES2,0.048712304
RARRES3,0.024918295
RARS,-0.038511491
RARS2,0.028232413
RASA1,-0.033710004
RASA2,0.118255254
RASA3,0.073247374
RASA4,0.172198624
RASAL2,0.021710275
RASAL3,-0.000762593
RASD1,-0.020096966
RASD2,-0.012402374
RASEF,-0.033156825
RASGEF1A,0.017377095
RASGEF1C,-0.128130856
RASGRF1,0.009980628
RASGRF2,0.062283349
RASGRP1,0.08157857
RASGRP2,-0.175727488
RASGRP3,-0.010288192
RASGRP4,0.028892044
RASIP1,-0.040639347
RASL10A,0.066291404
RASL10B,0.152286528
RASL11A,-0.037972764
RASL11B,-0.040539221
RASL12,-0.045791536
RASSF1,0.029242855
RASSF2,0.073091119
RASSF3,-0.023888794
RASSF4,-0.014212276
RASSF5,-0.112017834
RASSF7,0.067287622
RASSF8,-0.030177384
RASSF9,-0.023422996
RAVER1,0.068570077
RAVER2,0.11099345
RAX,-0.04050906
RAX2,0.085942859
RB1,0.024841381
RB1CC1,-0.100786648
RBAK,0.006293364
RBAK-RBAKDN,0.0219104
RBBP4,-0.088297335
RBBP5,-0.154987669
RBBP6,-0.069655495
RBBP7,-0.189110315
RBBP8,0.034439133
RBBP8NL,0.03481565
RBBP9,-0.019323787
RBCK1,0.029694709
RBFA,-0.057366666
RBFOX1,0.079143709
RBFOX2,0.116230907
RBKS,-0.011525355
RBL1,0.060443794
RBL2,-0.011022701
RBM10,0.026564496
RBM11,0.066574921
RBM12,0.028269659
RBM12B,0.005903054
RBM14,-0.122026956
RBM14-RBM4,-0.120676541
RBM15,0.069166039
RBM15B,0.053301953
RBM17,-0.108557883
RBM18,-0.017303104
RBM19,0.049979283
RBM20,0.039088623
RBM22,0.038563464
RBM23,-0.024389754
RBM24,0.044009123
RBM25,-0.008683006
RBM26,0.006226863
RBM27,0.028381814
RBM28,-0.058248751
RBM3,0.015040862
RBM33,-0.015685013
RBM34,0.005344651
RBM38,0.13973041
RBM39,-0.086746253
RBM4,0.042048191
RBM41,-0.055321788
RBM42,0.017941616
RBM43,-0.006368239
RBM44,0.119496147
RBM45,0.031036974
RBM46,-0.019762124
RBM47,0.076478927
RBM48,0.019690149
RBM4B,-0.060531089
RBM5,0.016360015
RBM6,-0.058304889
RBM7,0.021205844
RBM8A,-0.010331455
RBMS1,0.029873096
RBMS2,0.018966454
RBMS3,-0.002361129
RBMX,0.063362945
RBMX2,0.031896653
RBMXL1,0.03272318
RBMXL2,0.041805652
RBMY1A1,0.063031416
RBMY1B,-0.070926772
RBMY1D,0.036614164
RBMY1E,-0.072005797
RBMY1F,-0.00509636
RBMY1J,-0.048690669
RBP1,-0.033017869
RBP2,-0.03499526
RBP3,-0.054589925
RBP4,0.019332941
RBP5,0.021192765
RBP7,0.017324748
RBPJ,0.076934396
RBPJL,0.085102699
RBPMS,0.015890577
RBPMS2,-0.155288944
RBX1,0.022976528
RC3H1,0.228743983
RC3H2,-0.026302997
RCAN1,0.019202187
RCAN3,-0.071720344
RCBTB1,0.027143084
RCBTB2,0.074987257
RCC1,-0.07417235
RCC2,0.121470667
RCCD1,0.043981385
RCE1,-0.030565453
RCHY1,-0.056767997
RCL1,0.110603181
RCN1,0.0496098
RCN2,-0.001860009
RCN3,0.010674151
RCOR1,0.071259816
RCOR2,-0.074098499
RCOR3,0.026223896
RCSD1,-0.038053888
RCVRN,0.013864036
RDH10,0.084255028
RDH11,-0.041692902
RDH12,-0.001461275
RDH13,-0.022147909
RDH14,-0.037927866
RDH16,-0.046220494
RDH5,0.020664869
RDH8,0.03028066
RDM1,0.01819097
RDX,0.068203873
REC8,0.001820593
RECK,-0.008215106
RECQL,0.011566314
RECQL4,-0.019058531
RECQL5,0.090466908
REEP1,0.016562676
REEP2,0.033298633
REEP3,0.034138128
REEP4,-0.041697815
REEP5,-0.042230467
REEP6,-0.034095148
REG1A,-0.009804915
REG4,0.051402508
REL,0.05299544
RELA,0.054260637
RELB,-0.055071974
RELL1,0.02114766
RELL2,-0.012415225
RELN,0.016907946
RELT,-0.062675514
REM1,0.112060518
REM2,0.04793819
REN,-0.039132424
RENBP,-0.018915311
REPIN1,0.07482062
REPS1,0.07015596
REPS2,0.055298984
RER1,0.012248255
RERE,0.008944383
RERG,0.039418578
RERGL,0.037083266
RESP18,-0.051765871
REST,0.177117716
RET,-0.056752004
RETSAT,-0.075018482
REV1,-0.00652659
REV3L,-0.00965076
REXO1,-0.028238022
REXO2,0.031533603
REXO4,-0.042638386
RFC1,0.04838201
RFC2,-0.083339433
RFC3,0.008668914
RFC4,-0.018550481
RFC5,-0.019803544
RFESD,-0.031569646
RFFL,-0.001131212
RFK,0.135339391
RFNG,0.016790256
RFPL1,0.038789162
RFPL2,0.105627358
RFPL3,-0.038484626
RFPL4A,0.025131641
RFPL4B,-0.005808054
RFT1,0.018277245
RFTN1,0.037283974
RFWD2,-0.010352807
RFWD3,-0.002181828
RFX1,0.025489603
RFX2,0.029407374
RFX3,-0.023732279
RFX4,0.090770142
RFX5,0.013736713
RFX6,0.009518532
RFX7,-0.008726449
RFX8,0.057556111
RFXANK,0.06027887
RFXAP,-0.010378818
RGAG1,0.005137984
RGAG4,0.003718119
RGCC,-0.066160043
RGL1,-0.021155479
RGL2,-0.207343052
RGL3,0.028194675
RGL4,-0.073131537
RGMB,-0.040358323
RGN,0.048177911
RGP1,0.121180901
RGPD1,0.016126781
RGPD2,0.012437178
RGPD3,-0.047345863
RGPD4,-0.052764281
RGPD5,-0.006318591
RGPD6,-0.002404175
RGPD8,-0.004775205
RGS10,0.01492477
RGS11,-0.034068331
RGS12,0.074106531
RGS14,-0.009426091
RGS16,0.037090155
